,mean_arr,var_arr,skew_arr,kurtosis_arr,parms_octave,parms_frequency,parms_persistence
62,2.0125158,0.7087739,-0.278318470842485,2.039060988406543,2,128,6.299999999999994
63,-0.27780032,0.35557538,-0.014324342865397195,1.9634911504241819,2,128,6.399999999999993
64,1.0799558,1.0014293,0.19685314076811958,1.9459316980124168,2,128,6.499999999999993
65,0.26549155,1.113293,0.13929942970735323,2.2017869592774817,2,128,6.5999999999999925
66,1.0644537,1.9192326,-0.3590840871715339,2.3537251785838342,2,128,6.699999999999992
67,-0.036590993,1.6902301,-0.59324428032733,2.190962936008288,2,128,6.799999999999992
68,1.003057,0.31094182,0.1471001822744055,2.3235393255365957,2,128,6.8999999999999915
69,2.6408715,1.2631696,-0.15246248257020975,2.0062897390972125,2,128,6.999999999999991
70,-0.61093265,2.1919856,-0.7566019801871136,2.7126479606378457,2,128,7.099999999999991
71,-0.34810686,1.1750276,0.6517087728311634,3.2570119521777734,2,128,7.19999999999999
72,-0.7077957,1.9701661,-0.015577347734448362,2.4818152114662535,2,128,7.29999999999999
73,-4.1720133,1.0112978,0.5197828549967843,2.635872670979125,2,128,7.39999999999999
74,-1.2378534,1.1344581,-0.13641027004363235,2.0420553073298007,2,128,7.499999999999989
75,0.60033363,2.3083591,-0.529840462567044,2.0380103541025076,2,128,7.599999999999989
76,-0.011916578,0.9131151,0.3780181892855475,2.0907521613861184,2,128,7.699999999999989
77,0.9284743,2.0568986,-0.4594042956643532,2.0706938510962605,2,128,7.799999999999988
78,2.2005005,2.9418635,-0.8671056364961349,3.3932179248576153,2,128,7.899999999999988
79,-2.3717918,1.7455505,0.6267724093503131,2.946298081651936,2,128,7.999999999999988
80,0.13744591,2.6063547,-0.35823714500516646,2.554805831062685,2,128,8.099999999999987
81,0.39813554,5.0895615,0.18636404877339519,1.900899468361986,2,128,8.199999999999987
82,0.9484669,3.7891085,-0.4049051012807573,2.2870700752110102,2,128,8.299999999999986
83,0.1772497,0.9347146,-0.33735994861922697,2.64621654636292,2,128,8.399999999999986
84,-1.4076265,1.8551437,0.11977620722999874,1.954879401384957,2,128,8.499999999999986
85,-0.045956776,6.3965464,-0.02921732421339854,1.763515822008327,2,128,8.599999999999985
86,-1.7980585,2.8349855,0.24702449613304842,1.5903930615958914,2,128,8.699999999999985
87,-3.3169928,1.4222825,0.25261073629357234,2.0703804942459407,2,128,8.799999999999985
88,-0.92509145,5.694626,-0.28431196897764704,1.7756454160161965,2,128,8.899999999999984
89,1.8514545,1.1110919,0.010002570837669169,2.096431901110812,2,128,8.999999999999984
90,-2.6441245,1.9680462,0.4870290569939771,3.0358710880976085,2,128,9.099999999999984
91,-0.93645334,1.7219099,-0.48144298149043085,2.477865716715297,2,128,9.199999999999983
92,-2.228566,3.3375351,-0.04184660059350493,2.6091199434069083,2,128,9.299999999999983
93,0.81440556,1.8756346,-0.13004009646078502,1.8329339652424226,2,128,9.399999999999983
94,0.44224355,0.69694144,-0.7768097131299059,3.2302385656315185,2,128,9.499999999999982
95,0.8602207,2.204595,-0.0035410739656435127,1.6657714799184589,2,128,9.599999999999982
96,0.9077403,2.561685,-0.20873576932575025,1.6945781766138386,2,128,9.699999999999982
97,-2.1642861,2.6757078,-0.17657356218623535,2.136384374300296,2,128,9.799999999999981
98,2.5276966,5.0581875,-0.5480485577414563,2.155648481070178,2,128,9.89999999999998
99,0.67264414,3.020493,-0.3674774486684049,1.8509968662006155,2,128,9.99999999999998
100,0.74660254,1.360483,1.0286023970413687,3.2907224228032685,2,128,10.09999999999998
101,3.7804472,1.286485,-0.6111380838536147,2.816769803784214,2,128,10.19999999999998
102,1.6328943,1.8403265,-0.029046236104826408,2.1757349346603307,2,128,10.29999999999998
103,-2.2606049,4.46462,0.2793954979121831,2.348911176610543,2,128,10.399999999999979
104,-0.559428,4.6135774,-0.223545265171202,2.3121342955395074,2,128,10.499999999999979
105,0.8979207,1.8391519,-0.3572479802436176,2.0965411042093867,2,128,10.599999999999978
106,-0.1410879,2.8545833,-0.1092205113141219,2.362877280444806,2,128,10.699999999999978
107,0.5998751,0.3797313,0.3169972436391284,2.26734293366844,2,128,10.799999999999978
108,-0.5646076,3.4000978,0.06909610993016078,1.9646810628627354,2,128,10.899999999999977
109,0.6199183,3.7654247,0.460935138990345,2.1164736024816984,2,128,10.999999999999977
110,-0.32812896,3.0107799,-0.13390194417642345,2.3526309908968592,2,128,11.099999999999977
111,-0.7477027,2.66891,-0.4421785437051472,2.65557437631064,2,128,11.199999999999976
112,-0.05212301,3.0677047,0.7676272998148144,2.5214637270921916,2,128,11.299999999999976
113,0.71539646,3.503242,-0.1298259802495931,1.7042471515696773,2,128,11.399999999999975
114,-0.26786998,7.098061,-0.4804697241572739,1.826354756832041,2,128,11.499999999999975
115,-2.4513803,2.8339086,0.22500786836954162,2.021435685392275,2,128,11.599999999999975
116,0.38560262,3.4021258,0.06410788887973161,2.9011672514270717,2,128,11.699999999999974
117,-1.2032708,10.904274,-0.23730869006074218,1.870712622217317,2,128,11.799999999999974
118,-0.25248396,6.0235147,0.6060301907849386,1.9485492094563013,2,128,11.899999999999974
119,-2.7813435,6.3393908,0.22906205831762783,2.18973339878313,2,128,11.999999999999973
120,0.14965403,6.5171523,0.251800615501192,1.830188913394134,2,128,12.099999999999973
121,-5.2236404,3.5230837,0.20812889934908488,2.3751612645377906,2,128,12.199999999999973
122,1.1417292,5.7021523,-0.00421773236510059,2.8178719442848528,2,128,12.299999999999972
123,-3.863151,2.754012,0.505098469095075,2.623578039289436,2,128,12.399999999999972
124,-0.9556277,10.988499,0.33641754657226597,1.854371888478073,2,128,12.499999999999972
125,0.41388023,0.626118,1.2376775724618774,3.91385782406627,2,128,12.599999999999971
126,4.0832224,4.1649914,-0.9557328137311364,2.8471479512460807,2,128,12.69999999999997
127,1.6104367,1.2589488,-0.1427631792116174,2.0963800110450155,2,128,12.79999999999997
128,1.4987128,13.697031,-0.5098461469061,2.2422471368468533,2,128,12.89999999999997
129,2.3372636,4.411321,-1.4333158391311807,4.845428458005534,2,128,12.99999999999997
130,-3.9836364,1.516243,0.6345330191599785,2.600416693030581,2,128,13.09999999999997
131,-0.49813163,5.6176286,-0.5592169810669354,2.636032472265005,2,128,13.199999999999969
132,0.8287269,3.6610422,0.4467725678366309,1.8867850994973114,2,128,13.299999999999969
133,-5.116735,4.0102487,0.7890651994562174,2.8964103938926162,2,128,13.399999999999968
134,0.11137903,10.05163,-0.10502676680147328,1.746287730858958,2,128,13.499999999999968
135,-0.39983308,4.270376,0.016563401852968063,1.7614996048715434,2,128,13.599999999999968
136,0.3719809,5.256078,-0.755524087178072,2.465192469118009,2,128,13.699999999999967
137,0.6825527,1.3904653,0.14462665322564058,2.8636942651446926,2,128,13.799999999999967
138,-1.2141504,2.4812384,0.6247853971477159,2.508055288879027,2,128,13.899999999999967
139,-0.19157967,1.1242343,0.012385558440200634,2.359593959628628,2,128,13.999999999999966
140,1.7580351,2.7878242,-0.5551445538543617,2.8508180782174515,2,128,14.099999999999966
141,3.1107824,4.7009664,-0.6132724753215546,3.1502277264249394,2,128,14.199999999999966
142,0.6083356,8.231959,-0.5759758991511961,2.7327957119244535,2,128,14.299999999999965
143,-0.4572386,0.56030923,0.6993918581073908,3.1551531668141406,2,128,14.399999999999965
144,-0.095389545,11.463641,0.2626965225719281,1.8717157128073199,2,128,14.499999999999964
145,3.6425915,5.48355,-0.15571869728530666,2.1921944978575656,2,128,14.599999999999964
146,-2.4198737,13.524118,0.71732219814675,2.9714935396359206,2,128,14.699999999999964
147,-0.7885621,10.086147,0.5407674183582116,2.6695962731195486,2,128,14.799999999999963
148,-3.4992278,7.0454235,0.08513900793327712,1.7323901802435102,2,128,14.899999999999963
149,4.2422957,8.638229,-0.8907006344015272,2.7294674627617104,2,128,14.999999999999963
150,4.767359,3.912133,-0.35675623328026407,2.0272604959889486,2,128,15.099999999999962
151,-0.871073,1.353854,-0.254483190316991,1.90835763750905,2,128,15.199999999999962
152,-6.8699474,4.5170193,0.16460238701185298,2.2583676848167036,2,128,15.299999999999962
153,-3.3445368,6.198063,1.0667419528466604,3.5608041431891624,2,128,15.399999999999961
154,-2.2859707,2.7722576,-0.41966425603988516,2.5867993818569066,2,128,15.499999999999961
155,-1.7582794,4.5691385,0.3335069276070377,2.146415580071379,2,128,15.59999999999996
156,-0.92906207,11.232679,0.3900821300384912,2.2640935017642,2,128,15.69999999999996
157,-2.8927794,9.542713,0.5194170456988817,2.228030745431743,2,128,15.79999999999996
158,-4.666703,2.262418,0.31245654421914193,2.2083028227460435,2,128,15.89999999999996
159,2.3968494,5.239217,0.5312619191935773,2.383980883336612,2,128,15.99999999999996
160,0.6071662,11.422316,0.11908379104165404,1.6945949462428083,2,128,16.09999999999996
161,-1.6662414,1.936416,0.9655289803433453,4.176094017923368,2,128,16.19999999999996
162,-2.0828676,5.98602,-0.13547888549571271,2.3027470834647734,2,128,16.29999999999996
163,0.89441144,1.311965,-0.6444533130211222,2.5895590145521687,2,128,16.399999999999963
164,0.38883725,5.0692034,0.038578781525256976,2.2338921407978196,2,128,16.499999999999964
165,4.6416826,4.841597,-0.1062575031842965,2.686478886620981,2,128,16.599999999999966
166,-3.2996786,3.6084476,0.006384100153610097,1.9499226931009062,2,128,16.699999999999967
167,-3.1981945,5.09147,0.5794379873277867,2.2941610090898794,2,128,16.79999999999997
168,-2.8122182,6.5590444,0.3672701081965802,2.591603869487504,2,128,16.89999999999997
169,-0.34144235,10.334914,-0.820357211885762,2.4123784918621594,2,128,16.99999999999997
170,4.009701,5.980936,-0.8167245415562604,2.6084796064909312,2,128,17.099999999999973
171,1.9176401,6.0064764,0.08635745605857059,2.3971528421723125,2,128,17.199999999999974
172,-4.4627337,23.017475,0.6997262811166066,2.25032664712062,2,128,17.299999999999976
173,-3.0837145,13.705706,0.7408863712335922,2.414771472195314,2,128,17.399999999999977
174,3.5624423,3.0036747,0.4975142023453224,2.3863177550725174,2,128,17.49999999999998
175,1.9345222,16.81827,0.5974818058713609,2.4066990768700234,2,128,17.59999999999998
176,0.34842455,16.004063,-0.6645106379681247,2.2490508350211083,2,128,17.69999999999998
177,-0.22748572,13.061939,-0.3271574684874935,2.2256105297582085,2,128,17.799999999999983
178,3.0296853,9.378813,-0.058970086188894634,2.517132542120395,2,128,17.899999999999984
179,4.7884893,6.4154096,-0.3848817355859839,2.2386425711957805,2,128,17.999999999999986
180,-2.8473067,10.506044,-0.00899260676709155,2.2805595719334057,2,128,18.099999999999987
181,-0.111534834,9.112355,-0.5802988632809101,2.275907024494793,2,128,18.19999999999999
182,-1.8953393,3.2451534,0.6858882765981208,3.0416146671334268,2,128,18.29999999999999
183,-2.522463,13.823921,0.4670240255851009,2.6842600358564046,2,128,18.39999999999999
184,-1.4260314,8.3569765,0.08595996806662955,2.738726587933075,2,128,18.499999999999993
185,-2.4567225,6.703183,0.6397638058152398,2.3358983557381903,2,128,18.599999999999994
186,7.8878403,2.5491946,-1.1542736842392245,4.608146831524121,2,128,18.699999999999996
187,-4.120175,12.652342,0.09503616911899797,2.178320590355855,2,128,18.799999999999997
188,1.5392071,3.6438031,-0.49228059177965283,2.7506612984871928,2,128,18.9
189,6.9911814,5.683712,-0.11790874176212864,2.2304533506215662,2,128,19.0
190,-2.5741508,27.116644,-0.06525918105932998,2.1187105125043484,2,128,19.1
191,-1.1584332,5.193233,-0.0047668867208761415,2.2418431911427477,2,128,19.200000000000003
192,-2.7848577,19.428347,0.5158755998498716,2.4899553401604138,2,128,19.300000000000004
193,-3.4058075,7.108718,-0.28986794017082906,2.788024699455613,2,128,19.400000000000006
194,5.1797047,5.313035,-1.0760859794319515,3.424920803939795,2,128,19.500000000000007
195,-1.8812524,23.966724,-0.23467280253985132,2.3457401188807148,2,128,19.60000000000001
196,-1.0579506,6.1314154,0.6957247554000955,3.2011254747086793,2,128,19.70000000000001
197,2.368915,3.6811507,0.34004016708541784,2.6164107905137866,2,128,19.80000000000001
198,4.167761,12.669591,0.02802277098529689,2.237014409252709,2,128,19.900000000000013
199,-1.4836736,2.9992354,-0.21821506176769118,2.5189242618347367,2,128,20.000000000000014
200,-4.610256,24.718758,0.17524045722409265,2.1252374279679667,2,128,20.100000000000016
201,-3.2052279,39.403034,0.1534638604668799,2.131557236395908,2,128,20.200000000000017
202,0.3214331,16.769432,0.2884569214684436,1.9251578073526827,2,128,20.30000000000002
203,2.095763,8.401319,0.11235394850303317,2.54533611332005,2,128,20.40000000000002
204,-7.0411615,10.028272,-0.8517742511216642,2.9345463560265426,2,128,20.50000000000002
205,5.160452,8.546257,-0.5797470182511217,2.6555947083503977,2,128,20.600000000000023
206,1.0181814,13.706128,-0.6097653668058597,2.2238674675632653,2,128,20.700000000000024
207,-3.60471,21.771143,0.09864331043062123,2.3578956896272665,2,128,20.800000000000026
208,4.190186,5.7076225,-0.23734805605969977,1.816023590481961,2,128,20.900000000000027
209,-1.3566757,13.290464,1.1408416340999459,3.874487024595012,2,128,21.00000000000003
210,5.5159373,21.990911,-0.3824671871677215,2.5810485353510084,2,128,21.10000000000003
211,1.5078404,10.820393,0.05924865698866594,2.1609837848313718,2,128,21.20000000000003
212,0.616519,9.242023,-0.2605210942363634,2.0460483363182593,2,128,21.300000000000033
213,1.1059177,4.445215,0.12169441626904001,1.9083067118318198,2,128,21.400000000000034
214,2.6947207,27.49313,-0.4349676214777765,2.271760118162086,2,128,21.500000000000036
215,-3.8293898,4.6608124,0.5599270585985286,2.9711176126984893,2,128,21.600000000000037
216,-4.702467,2.7052007,0.7260172745510037,2.7715165301242326,2,128,21.70000000000004
217,-5.166008,27.701986,0.48987344969688495,2.1911339826326035,2,128,21.80000000000004
218,-1.4255321,13.052536,0.05715572087889312,1.7215617556698668,2,128,21.90000000000004
219,1.3454432,18.761587,-0.32509735326862776,2.43663244982017,2,128,22.000000000000043
220,1.9528987,27.429556,-0.08052603282730796,2.1547450443064617,2,128,22.100000000000044
221,-1.9889132,13.8309,-0.03522555963106583,2.4024129957040112,2,128,22.200000000000045
222,1.7231586,8.978317,-0.999633679442335,3.1066874053905296,2,128,22.300000000000047
223,3.0937986,8.88568,0.06762017752959766,3.1158638917235977,2,128,22.40000000000005
224,6.3456097,4.6426897,-0.8299831969120134,3.5371021341257487,2,128,22.50000000000005
225,5.989019,7.2123837,-0.8000794732806037,3.929332246413984,2,128,22.60000000000005
226,-3.4007752,12.119923,0.48626111491963603,2.5392532063075333,2,128,22.700000000000053
227,-3.083676,6.71285,-0.11875756141480484,2.4399816895918534,2,128,22.800000000000054
228,1.8977138,8.1955805,1.1159112372415125,3.620210238806039,2,128,22.900000000000055
229,-0.09075111,14.046186,0.3900768010311173,2.2146128765778874,2,128,23.000000000000057
230,0.092888355,17.39043,-0.5605449878756174,2.1379589382671367,2,128,23.10000000000006
231,1.9870236,8.326112,-0.09257385908341902,2.008979221067443,2,128,23.20000000000006
232,-0.893201,17.24651,0.14185184607096646,2.1905799375171164,2,128,23.30000000000006
233,10.969603,39.762524,-0.15883008799223766,1.8702860445533505,2,128,23.400000000000063
234,5.695597,7.510629,-0.4992365252177966,2.429665706661483,2,128,23.500000000000064
235,2.834332,4.78623,-0.4230271464292638,2.0781968546718623,2,128,23.600000000000065
236,-3.9169087,10.412994,0.3639173308624379,2.4769556706645406,2,128,23.700000000000067
237,-2.551217,9.706455,-0.0009420488064360654,2.9986058087921017,2,128,23.800000000000068
238,-3.2891545,5.048667,0.5197919849254025,3.8664004101212694,2,128,23.90000000000007
239,0.655988,50.22018,-0.26223281797909576,1.80906818938539,2,128,24.00000000000007
240,1.4893838,9.416037,0.5780687671350083,1.953818841929517,2,128,24.100000000000072
241,0.3383903,8.968613,-1.0058679618780604,3.045331379774382,2,128,24.200000000000074
242,6.0342216,35.280563,-0.3231279655209478,1.9626697834582953,2,128,24.300000000000075
243,2.374102,4.653043,0.44205178711795745,2.068787540771807,2,128,24.400000000000077
244,-1.3225095,15.110073,-0.1750081374575273,2.1526092658107667,2,128,24.500000000000078
245,-5.567464,8.649567,-0.21039103533819356,2.087997389961496,2,128,24.60000000000008
246,2.59279,11.470518,-0.331523119062413,2.115427137837042,2,128,24.70000000000008
247,-3.635916,8.792885,0.11866614320706768,1.9607702169387038,2,128,24.800000000000082
248,2.6766403,6.5224104,-0.899603322099087,2.9448382895507326,2,128,24.900000000000084
249,-2.761168,15.281308,-0.7417039663786196,2.2565171680326626,2,128,25.000000000000085
250,2.5095375,10.341923,0.09466592174449562,2.4003968173710355,2,128,25.100000000000087
251,1.6714666,24.041557,-0.6083744742696133,2.303435214767492,2,128,25.200000000000088
252,-3.580648,13.326948,-0.14907053867524364,2.0445228029228706,2,128,25.30000000000009
253,3.8058693,28.684994,-0.8361812016615414,2.662820302567717,2,128,25.40000000000009
254,0.62298155,31.943308,0.44692678931428664,1.8484507601222968,2,128,25.500000000000092
255,1.8339595,26.512333,-0.3158026132618227,2.6533314402615473,2,128,25.600000000000094
256,0.15098448,20.910511,0.3866076989675715,2.8190822258412416,2,128,25.700000000000095
257,-4.2205534,21.985146,-0.4667101355656907,2.2706974192589655,2,128,25.800000000000097
258,5.1395545,38.973568,-0.36208186448799584,2.3406606857761276,2,128,25.900000000000098
259,-9.448444,18.536158,0.42981564326672067,2.0677311090472825,2,128,26.0000000000001
260,-12.381645,14.043553,0.6042225523420583,2.846807913942387,2,128,26.1000000000001
261,5.745167,15.800503,-0.42378452936027905,2.8492661048085983,2,128,26.200000000000102
262,1.4363824,5.7898893,0.4632361256734764,2.616356196982666,2,128,26.300000000000104
263,-0.031199291,10.30765,-0.06944465466423706,2.88204211430656,2,128,26.400000000000105
264,-4.6239085,14.460586,0.0841739199771004,2.238826859792774,2,128,26.500000000000107
265,-2.4401321,9.98184,0.6447667892053403,2.230372043858917,2,128,26.600000000000108
266,1.8817755,13.5621195,0.18895214864302434,2.009810003736395,2,128,26.70000000000011
267,-0.29215518,6.547436,-0.3535790977940171,2.512045719023926,2,128,26.80000000000011
268,-8.914991,20.219168,0.5302888380612729,2.6163027350804606,2,128,26.900000000000112
269,0.7174411,9.503423,0.33312135032007,2.9805449704442264,2,128,27.000000000000114
270,-1.7372239,23.92841,0.7075738189586487,2.2145375912757,2,128,27.100000000000115
271,2.7526472,10.294979,-0.1963644718963067,1.953483179769623,2,128,27.200000000000117
272,-0.42682457,22.976862,-0.6903252334066802,2.4651717490182854,2,128,27.300000000000118
273,-1.6812534,6.6198997,0.25346260333579956,1.9863287129615568,2,128,27.40000000000012
274,-5.0786033,9.647854,0.9382596366910108,3.3651506762923216,2,128,27.50000000000012
275,-5.552782,4.387272,0.20111706696089496,2.2433987490290757,2,128,27.600000000000122
276,6.4737206,7.239914,-0.7741039010561582,2.938756094934959,2,128,27.700000000000124
277,-1.7867954,13.774585,0.024912040119483458,2.151317869656751,2,128,27.800000000000125
278,-0.4789623,8.212419,-0.5906317457784657,3.0333974632875194,2,128,27.900000000000126
279,0.40552455,88.798355,-0.12259883083031602,1.7967050703129686,2,128,28.000000000000128
280,-12.738922,23.908707,0.31507705526459523,2.6422229595992373,2,128,28.10000000000013
281,-2.226432,22.161213,-0.5910608193681803,2.0095336949918554,2,128,28.20000000000013
282,-0.35066128,25.433083,-0.07211269184886032,2.078040280416688,2,128,28.300000000000132
283,-0.82586986,7.5021687,-0.6778629090375516,2.6165673825229487,2,128,28.400000000000134
284,2.745812,22.615242,0.06142723537068731,1.9254986296449672,2,128,28.500000000000135
285,-0.9728657,39.767464,0.6351637626083392,2.925433160068062,2,128,28.600000000000136
286,10.721503,5.7711544,-1.5935307012046704,5.614369817035502,2,128,28.700000000000138
287,2.0319324,23.817453,-0.8049180718861574,3.77482593999045,2,128,28.80000000000014
288,1.6655161,23.536535,-0.08814420177923298,2.4989227409299706,2,128,28.90000000000014
289,-0.6690052,14.776222,-0.6327775322885432,2.2070021381023386,2,128,29.000000000000142
290,-7.720249,13.065115,1.2407946225077429,3.5244016159752936,2,128,29.100000000000144
291,7.3170147,14.773582,-0.9839350889101708,3.491393308212457,2,128,29.200000000000145
292,-1.4716656,37.364708,-0.2137484671001193,2.295998175817282,2,128,29.300000000000146
293,-6.1121197,16.691082,0.04988638803868729,1.506620646348511,2,128,29.400000000000148
294,4.3441486,6.7848096,0.24157261575918318,1.9227367660329262,2,128,29.50000000000015
295,3.0335717,11.615835,-0.4027177244552277,2.161002569438461,2,128,29.60000000000015
296,1.1117499,14.417257,-0.8921513864678665,2.930743780994495,2,128,29.700000000000152
297,-10.154425,26.849998,0.18477375997705175,1.9494720314034533,2,128,29.800000000000153
298,-3.685337,20.70111,0.7716023363813392,2.660624466650858,2,128,29.900000000000155
299,1.8791984,30.298794,-0.4085567108253096,2.0731271510460667,2,128,30.000000000000156
300,-1.5521392,45.28932,0.08468792955085859,2.336684068069986,2,128,30.100000000000158
301,3.5607777,20.539461,0.5202681950873628,2.2075409775715578,2,128,30.20000000000016
302,-4.1257877,65.691956,0.27085367928066156,1.8762302750866002,2,128,30.30000000000016
303,6.2765584,9.004385,-0.15200351828622766,1.6908671882584718,2,128,30.400000000000162
304,-3.2722814,7.5756855,-0.7482926476570827,2.6165365935914795,2,128,30.500000000000163
305,-5.1321793,16.936954,0.35505665344776366,2.4524857745655084,2,128,30.600000000000165
306,7.3479304,11.904333,0.5936169373274421,2.1842447268317855,2,128,30.700000000000166
307,-3.519051,17.285484,-0.008326737573076585,2.5893009775449842,2,128,30.800000000000168
308,-2.0850086,23.18585,0.8666268128939005,2.7452304849810347,2,128,30.90000000000017
309,-5.194557,76.519745,0.674360399598404,2.178193509453484,2,128,31.00000000000017
310,-2.1958878,17.330486,0.06691316837577285,2.0957858636311792,2,128,31.100000000000172
311,2.2391086,13.731127,-0.6024856941066633,2.684601104155883,2,128,31.200000000000173
312,1.8043741,7.810019,1.037681812801895,3.8015948805523085,2,128,31.300000000000175
313,9.647058,20.618439,0.5623396508984916,2.167612700681676,2,128,31.400000000000176
314,-1.7202151,60.17673,-0.1922822804175015,1.8996236574140033,2,128,31.500000000000178
315,2.902536,10.599037,-0.2819752731978902,2.0765173071191025,2,128,31.60000000000018
316,3.7049613,19.780626,-0.1570805169016777,1.927665736871801,2,128,31.70000000000018
